;p_val;avg_log2FC;pct.1;pct.2;p_val_adj;cluster;gene
1804;1.57059444179012e-16;1.08617432247542;0.425;0.156;2.07365584149549e-12;38;CG43155
1805;4.2877878152976e-16;1.09632982479522;0.558;0.265;5.66116625253743e-12;38;Invadolysin
1806;7.81630967755481e-16;1.13343927744031;0.55;0.266;1.03198736672756e-11;38;Aldh-III
1807;7.887602755717e-16;1.06682273935473;0.542;0.249;1.04140019183732e-11;38;dati
1808;0;4.60845421179119;0.891;0.011;0;39;Ir31a
1809;0;1.42547755327311;0.16;0.001;0;39;Or42a
1810;1.70617136505542e-117;3.74414339811993;0.874;0.187;2.25265805328267e-113;39;Ip259
1811;9.12219403790128e-65;2.77521916192998;0.807;0.284;1.20440327882411e-60;39;RpS27A
1812;3.48942558208804e-54;1.99166899032305;0.983;0.667;4.60708859603084e-50;39;CG43902
1813;7.26448493720155e-47;2.02348177130658;0.933;0.474;9.5912994625872e-43;39;sNPF
1814;1.47892813670377e-46;1.72633672508013;0.958;0.777;1.95262881888999e-42;39;B4
1815;4.40874444788544e-42;2.32702157245661;0.824;0.439;5.82086529454315e-38;39;mspo
1816;1.90283327469661e-41;1.87521982699462;0.857;0.48;2.51231077258194e-37;39;asRNA:CR44894
1817;2.16397125463839e-39;1.06816248447844;0.983;0.983;2.85709124749907e-35;39;Glut4EF
1818;1.18575988328328e-33;1.60797294841447;0.891;0.627;1.56555877389891e-29;39;CG42322
1819;2.25789826392668e-32;1.40910268940096;0.899;0.524;2.9811030778624e-28;39;klg
1820;5.57755785763559e-32;1.1304686024195;0.992;0.773;7.36404963943627e-28;39;Stacl
1821;4.36509059398408e-28;1.71130944162976;0.739;0.445;5.76322911123718e-24;39;Gs2
1822;1.13272785754893e-27;1.90611548371138;0.361;0.089;1.49554059032186e-23;39;Oct-TyrR
1823;3.67917545114796e-26;1.56446143886886;0.563;0.211;4.85761534815066e-22;39;Tsp47F
1824;6.3330084695566e-26;1.68576627901679;0.269;0.054;8.36147108235559e-22;39;Ir8a
1825;1.9394467231552e-24;1.92947525429762;0.378;0.105;2.56065150858181e-20;39;Wnt4
1826;8.70137537156228e-23;1.17043581977127;0.933;0.739;1.14884259030737e-18;39;shakB
1827;3.59186665479743e-21;1.8768703416013;0.429;0.16;4.74234154432904e-17;39;ABCA
1828;1.75650534600961e-20;1.43299874062806;0.714;0.411;2.31911400833648e-16;39;kek3
1829;2.44108245338304e-19;1.5661118003673;0.37;0.12;3.22296116320163e-15;39;TkR86C
1830;2.22445611023135e-17;1.57089178871357;0.521;0.261;2.93694940233845e-13;39;BBS4
1831;8.52483196112933e-17;1.4885439893049;0.361;0.131;1.12553356382791e-12;39;H15
1832;1.98657422188908e-14;1.56039635094707;0.664;0.507;2.62287394516015e-10;39;rin
1833;5.31919089922901e-14;1.69311701442927;0.353;0.145;7.02292774425206e-10;39;Jafrac1
1834;1.29091657284335e-12;1.33951246840036;0.412;0.2;1.70439715112508e-08;39;GlyT
1835;1.18298531532353e-10;1.35755145022296;0.353;0.163;1.56189551182166e-06;39;CG43737
1836;2.73290275144575e-09;1.29162785260445;0.412;0.232;3.60825150273382e-05;39;CG8910
1837;2.53893759550273e-08;1.45736380769429;0.37;0.217;0.000335215930734225;39;emc
1838;7.93660197128877e-08;1.1200252687412;0.319;0.164;0.00104786955826926;39;inv
1839;8.56941014565343e-08;1.02824720953169;0.538;0.393;0.00113141922153062;39;CG1695
1840;1.08791707610675e-07;1.24696842106083;0.429;0.27;0.00143637691558374;39;fid
1841;1.1559692196846e-07;1.1291531715217;0.252;0.112;0.00152622616074957;39;mid
1842;2.36448511202996e-07;1.31664548371085;0.462;0.332;0.00312182969341316;39;ckn
1843;1.6112068315823e-06;1.09607842717801;0.252;0.126;0.0212727637973811;39;CG34355
1844;3.41499559317545e-06;1.08404695374238;0.185;0.078;0.0450881868166955;39;Klp54D
1845;1.97871728862356e-05;1.11990688595827;0.513;0.443;0.261250043616968;39;Ddr
1846;0.00026626262685551;1.00615048912673;0.445;0.378;1;39;caps
1847;0.00240488055408334;1.09565588513119;0.303;0.233;1;39;CG8034
1848;0;4.32264334496389;0.914;0.019;0;40;Ir64a
1849;0;2.70279611209473;0.629;0.013;0;40;robo2
1850;0;2.22549903826768;0.467;0.005;0;40;lncRNA:CR45743
1851;2.2568605527788e-79;1.84485640895715;0.476;0.054;2.97973298783385e-75;40;foxo
1852;4.27370324168162e-64;2.09496011633363;0.695;0.145;5.64257038999225e-60;40;CG3257
1853;2.48286709163838e-60;1.58505066619933;0.419;0.053;3.27812942109015e-56;40;Ir8a
1854;3.83683105868995e-56;2.22910160102644;0.581;0.116;5.06576804678834e-52;40;btsz
1855;1.64210514523828e-53;1.61711304809817;0.495;0.082;2.1680714232581e-49;40;DIP-delta
1856;1.02632012704296e-47;2.04643737653566;0.914;0.486;1.35505046373481e-43;40;side-VI
1857;1.72477240748028e-41;1.95637702773679;0.743;0.252;2.27721700959621e-37;40;bma
1858;1.17957523019615e-40;1.15352477884011;0.981;0.946;1.55739317642798e-36;40;sm
1859;7.24906101266766e-39;1.34997923140369;1;0.805;9.57093525502511e-35;40;mamo
1860;4.67929166188282e-36;1.4925575655467;0.486;0.111;6.17806878118389e-32;40;mid
1861;1.97765333891373e-32;1.62515730809185;0.848;0.413;2.61109570336779e-28;40;CG32982
1862;3.68447127236766e-29;1.40193563703345;0.838;0.399;4.86460742090701e-25;40;Ac76E
1863;3.57010932498366e-28;1.47142058388545;0.486;0.132;4.71361534177593e-24;40;SPR
1864;9.25068938998005e-28;1.18824006885564;0.486;0.127;1.22136852015907e-23;40;CG14837
1865;3.892795496005e-27;1.1413199085658;0.981;0.593;5.1396578933754e-23;40;bi
1866;1.03616012694834e-26;1.2544310510678;0.924;0.596;1.36804221560989e-22;40;Calx
1867;9.83881713133846e-26;1.26060654860321;0.219;0.034;1.29901902585062e-21;40;Itpr
1868;3.36280098887827e-25;1.13636467845925;0.933;0.726;4.43990614561597e-21;40;bru1
1869;5.54099149730652e-25;1.15976326297997;0.962;0.758;7.3157710738938e-21;40;RhoGAP100F
1870;1.52024960196404e-24;1.23961219915618;0.771;0.34;2.00718554947312e-20;40;CG42342
1871;1.74439279353973e-24;1.60067506820562;0.61;0.229;2.30312180531051e-20;40;CG3726
1872;6.96923975567635e-24;1.3289572725097;0.781;0.434;9.20148724941948e-20;40;fry
1873;1.81853254679625e-23;1.22966759122318;0.876;0.532;2.40100852153509e-19;40;CG34384
1874;2.63951876255789e-23;1.53839558055245;0.486;0.158;3.48495662220519e-19;40;CG30089
1875;5.22691328571449e-23;1.01345840126097;0.99;0.765;6.90109361112884e-19;40;hth
1876;6.98779725558446e-22;1.07373782209565;0.857;0.479;9.22598871654816e-18;40;CG32683
1877;3.18874557448443e-21;1.24057929136634;0.429;0.13;4.21010078199179e-17;40;CG31690
1878;1.49978058730169e-20;1.17757379547255;0.4;0.116;1.98016030941442e-16;40;robo3
1879;5.08657243965422e-20;1.01486139257539;0.257;0.055;6.71580159207546e-16;40;CG3655
1880;1.45239934417444e-19;1.20255981926294;0.781;0.411;1.91760285411352e-15;40;kek3
1881;3.34680942084045e-19;1.04728080884933;0.857;0.483;4.41879247833565e-15;40;lncRNA:CR32773
1882;2.34398857943312e-18;1.00449878100755;0.914;0.648;3.09476812142555e-14;40;SLO2
1883;2.36382941535869e-18;1.09142276172127;0.867;0.532;3.12096397709808e-14;40;Cbp53E
1884;3.48963374446024e-18;1.14576578883214;0.733;0.357;4.60736343281086e-14;40;dally
1885;8.22961079060348e-18;1.192623283696;0.676;0.311;1.08655551268338e-13;40;Nep1
1886;2.52408399184535e-17;1.0723092960354;0.476;0.17;3.33254809443342e-13;40;CG4168
1887;1.18682652921688e-14;1.0139034656583;0.667;0.354;1.56696706652505e-10;40;Sema2b
1888;5.94025431758109e-14;1.18874640264802;0.486;0.216;7.84291777550231e-10;40;CG4341
1889;8.7168849220481e-14;1.07346465651102;0.6;0.31;1.15089031625801e-09;40;rst
1890;2.37676319397133e-173;2.65202401733172;0.748;0.065;3.13804044500035e-169;41;CG3168
1891;6.03487336182641e-154;1.67677594389965;0.447;0.024;7.9678432996194e-150;41;bdl
1892;2.07736969365986e-146;2.87907308732194;0.777;0.086;2.74275120653911e-142;41;CG14445
1893;1.25084441599574e-139;1.53944310795018;0.34;0.015;1.65148988243918e-135;41;CG8180
1894;1.16560704152463e-133;2.24523092370674;0.641;0.061;1.53895097692496e-129;41;how
1895;9.25267986014528e-127;2.49461986815668;0.621;0.06;1.22163132193498e-122;41;CG3009
1896;3.19601578367909e-123;2.08287161986426;0.524;0.043;4.2196996391915e-119;41;CG15203
1897;2.59114035312722e-113;1.84560769345905;0.466;0.037;3.42108260823387e-109;41;form3
1898;2.46037378457369e-111;1.12825424217575;0.223;0.008;3.24843150777265e-107;41;CG13594
1899;1.28465133415107e-108;1.93877595736964;0.505;0.045;1.69612515647966e-104;41;CG5687
1900;1.07341200964702e-83;2.20965748240896;0.67;0.104;1.41722587633696e-79;41;Idgf4
1901;1.994062793772e-83;1.96122185690864;0.573;0.075;2.63276110661717e-79;41;Wnt6
1902;1.80275374792998e-78;2.13456824492453;0.612;0.092;2.38017577339195e-74;41;CG7409
1903;1.22246791457249e-76;1.47889346841228;0.398;0.038;1.61402438761006e-72;41;Mf
1904;7.04962405523611e-71;1.08810775193859;0.233;0.014;9.30761864012824e-67;41;CG42390
1905;4.92551928192719e-66;3.33842745983817;1;0.631;6.50316310792847e-62;41;CG8369
1906;1.36642933881218e-63;2.44367174571453;0.883;0.272;1.80409665603373e-59;41;CG8086
1907;3.76634035545421e-58;1.65598298250309;0.32;0.033;4.9726991713062e-54;41;Oatp74D
1908;6.55441961702174e-57;1.99341578292907;0.825;0.241;8.6538002203538e-53;41;Lmpt
1909;3.10337618148692e-50;2.11214763466645;0.738;0.204;4.09738757241718e-46;41;sr
1910;2.07782157203651e-46;1.57065125563096;0.427;0.069;2.7433478215598e-42;41;CG18067
1911;1.27500720685088e-44;1.34002988637707;0.32;0.042;1.68339201520522e-40;41;CG4629
1912;2.26256253141703e-42;1.3674022759555;0.33;0.046;2.9872613102299e-38;41;sens-2
1913;6.7225611507338e-42;1.28627279670049;0.33;0.046;8.87579748731383e-38;41;CG6357
1914;1.33320349036442e-36;1.34369206119804;0.951;0.581;1.76022856832814e-32;41;CLIP-190
1915;9.25064987561265e-36;1.29962109142155;0.99;0.902;1.22136330307714e-31;41;shot
1916;3.04185237553792e-35;1.95403657696374;0.864;0.464;4.01615769142272e-31;41;Jupiter
1917;1.78499037243376e-33;1.56371975024722;0.369;0.069;2.3567227887243e-29;41;CG43897
1918;4.429496899361e-31;1.59020375128614;0.757;0.273;5.84826475622633e-27;41;beat-IIIc
1919;3.42403261850283e-30;1.41798065034402;0.981;0.815;4.52075026620928e-26;41;Fas2
1920;2.5784763657171e-25;1.38484402202104;0.408;0.105;3.40436234565629e-21;41;fra
1921;1.552766337337e-24;1.76382344793945;0.728;0.361;2.05011739518604e-20;41;betaTub56D
1922;5.53180969692224e-24;1.16163865340306;0.379;0.092;7.30364834284644e-20;41;Ntan1
1923;1.04226276422323e-21;1.04341353018647;0.301;0.066;1.37609952760393e-17;41;bark
1924;5.29481830958346e-21;1.26332585496385;0.893;0.652;6.99074861414304e-17;41;msi
1925;1.75592231102514e-20;1.16943904484949;0.359;0.094;2.31834422724649e-16;41;CG42675
1926;2.13491407788325e-19;1.08054895768171;0.942;0.737;2.81872705702926e-15;41;Liprin-gamma
1927;4.68366408774466e-19;1.1458635191625;0.243;0.051;6.18384169504927e-15;41;GstS1
1928;1.37658094136456e-17;1.04251007761657;0.854;0.573;1.81749981688362e-13;41;cdi
1929;1.57911086500655e-15;1.03903426603277;0.796;0.483;2.08490007506815e-11;41;numb
1930;1.82394875104636e-15;1.04651738283183;0.602;0.288;2.40815953600651e-11;41;Fas3
1931;4.45647731025571e-15;1.01152125289436;0.709;0.357;5.88388699273062e-11;41;dally
1932;5.2723363482421e-15;1.04655377432677;0.874;0.678;6.96106568058404e-11;41;CG43658
1933;6.38327144708181e-15;1.07370782423393;0.718;0.41;8.42783329158211e-11;41;sbm
1934;8.23698747564114e-14;1.21810446956578;0.534;0.263;1.0875294564089e-09;41;SP1173
1935;3.68107695779745e-12;1.05348871256781;0.243;0.07;4.86012590737998e-08;41;unc-5
1936;1.01509692017412e-11;1.011315557588;0.485;0.224;1.34023246370589e-07;41;CG42700
1937;2.96629978382601e-11;1.01098179313226;0.621;0.341;3.91640560458548e-07;41;CG42342
1938;4.16743949281794e-11;1.13561682042334;0.398;0.168;5.50227036236753e-07;41;sn
1939;0;1.81437099090815;0.347;0.005;0;42;Or7a
1940;1.45601395825289e-72;1.56971575137241;0.337;0.029;1.92237522908129e-68;42;NPFR
1941;3.01691678393038e-71;1.10933196404556;0.178;0.008;3.98323522982329e-67;42;CG3277
1942;1.23522670892188e-54;2.15218475161941;1;0.677;1.63086982378956e-50;42;GstE4
1943;6.8507506248095e-51;1.64292587013356;0.703;0.162;9.04504604993599e-47;42;inv
1944;5.43860928377001e-50;1.77049129118;0.851;0.242;7.18059583736154e-46;42;CG43689
1945;1.00280519638772e-45;1.45520352922812;0.525;0.1;1.32400370079071e-41;42;Esyt2
1946;6.30030960980146e-37;1.35835353840715;1;0.758;8.31829877782086e-33;42;CG42540
1947;1.80899267625788e-34;1.29517323195623;0.376;0.068;2.38841303046327e-30;42;SmydA-4
1948;1.81376755524669e-33;1.65046253772342;0.644;0.201;2.3947173031922e-29;42;Ndae1
1949;9.06449182122452e-30;1.480935997818;0.851;0.409;1.19678485515627e-25;42;sbm
1950;1.46595672389889e-26;1.28691549532182;0.851;0.399;1.9355026625637e-22;42;Ac76E
1951;5.18313734328268e-24;1.3341507901316;0.644;0.247;6.84329623433612e-20;42;GstE5
1952;2.9312042168811e-23;1.26309646277949;0.822;0.428;3.87006892754811e-19;42;dpr9
1953;1.15970532402518e-22;1.5006924857567;0.485;0.153;1.53115893931045e-18;42;FMRFaR
1954;4.60923982126379e-21;1.21190589662161;0.455;0.139;6.08557933601459e-17;42;spab
1955;1.46207838223887e-20;1.01289444416673;0.931;0.648;1.93038208806998e-16;42;ATP8B
1956;3.31575680552972e-18;1.18105517042392;0.743;0.395;4.37779371034089e-14;42;CG9541
1957;9.47453686168469e-18;1.04075083363885;0.743;0.382;1.25092310184823e-13;42;CG32333
1958;6.59472990967906e-16;1.05946717410303;0.762;0.437;8.70702189974927e-12;42;lncRNA:CR46006
1959;4.74615013766491e-15;1.05401916235708;0.436;0.157;6.26634202675898e-11;42;CG43155
1960;1.39995680083475e-14;1.02580851686638;0.426;0.158;1.84836296414212e-10;42;PKD
1961;7.15860065186828e-13;1.06288317659794;0.614;0.334;9.45150044066169e-09;42;path
1962;5.92077670646928e-179;2.0844736297119;0.6;0.033;7.81720148555139e-175;43;Or67d
1963;2.54304534651055e-158;2.27079157681791;0.733;0.058;3.35758277099787e-154;43;IRSp53
1964;5.99607606372864e-153;2.10763693993408;0.656;0.048;7.91661922694092e-149;43;Dh44-R1
1965;1.15695702836123e-142;2.32697223477301;0.6;0.043;1.52753036454534e-138;43;CG6123
1966;2.9110444812893e-86;1.9901285280999;0.733;0.104;3.84345202864626e-82;43;Ugt49C1
1967;1.03032081017089e-73;1.85896380046653;0.667;0.096;1.36033256566862e-69;43;Dh31-R
1968;5.46195589610789e-73;3.22001246618391;0.978;0.331;7.21142036963124e-69;43;5-HT2B
1969;7.05185333269692e-61;1.78091525240818;0.667;0.114;9.31056195515975e-57;43;Toll-7
1970;8.2350657697111e-53;1.76301902869742;0.5;0.075;1.08727573357496e-48;43;CG15186
1971;3.02125261562513e-51;2.55220176319248;1;0.551;3.98895982840986e-47;43;fru
1972;1.44702386591264e-45;1.38468098496089;0.444;0.067;1.91050561016446e-41;43;Dscam3
1973;3.07007491765e-44;1.40027362370706;0.489;0.083;4.05341991377329e-40;43;ETHR
1974;6.81363629320798e-43;1.67257464873976;0.7;0.172;8.9960439979225e-39;43;CG3857
1975;2.5105706979886e-41;1.55658277902436;0.878;0.286;3.31470649255434e-37;43;Tg
1976;2.57914807035594e-41;1.58742853465787;0.978;0.411;3.40524919729095e-37;43;Snmp1
1977;2.73425225676953e-39;1.2080752252162;0.344;0.047;3.61003325461281e-35;43;thoc6
1978;4.15838808942373e-39;1.43110082907504;0.644;0.152;5.49031979446615e-35;43;CG8195
1979;7.43305850658289e-38;1.7724732254029;0.944;0.451;9.81386714624139e-34;43;lovit
1980;8.20623048177784e-35;1.06480847887089;0.567;0.12;1.08346861050913e-30;43;lncRNA:CR43314
1981;2.29896191696511e-34;1.53995920519658;0.967;0.644;3.03531941896904e-30;43;Pde9
1982;3.2233557121356e-34;1.65156088421434;0.933;0.41;4.25579654673263e-30;43;kek3
1983;2.88920429748784e-33;1.49503348675591;0.7;0.201;3.81461643397319e-29;43;cv-2
1984;5.74099497622384e-33;1.49998698632326;0.844;0.31;7.57983566710834e-29;43;Nep1
1985;1.34506592871467e-32;1.37709195238231;0.611;0.156;1.77589054568198e-28;43;NijC
1986;4.76091608637131e-32;1.34345924183479;0.611;0.156;6.28583750883604e-28;43;CG4928
1987;3.48716508304543e-31;1.2060840800896;1;0.829;4.60410405914487e-27;43;Frq1
1988;1.79533292897272e-30;1.28769287377784;0.411;0.078;2.37037806612268e-26;43;CG8654
1989;6.09406736583056e-30;1.15046355247996;0.333;0.056;8.04599714310609e-26;43;lncRNA:CR40469
1990;6.25037817502066e-30;1.52230887582098;0.911;0.494;8.25237430447978e-26;43;retm
1991;6.56647228107185e-29;1.39736888089541;0.978;0.623;8.66971335269917e-25;43;jeb
1992;2.1635133916441e-28;1.17877999935167;0.367;0.07;2.85648673098771e-24;43;prominin-like
1993;3.59842531231731e-28;1.29406390915401;0.533;0.137;4.75100093985254e-24;43;toe
1994;6.26015827341559e-28;1.07417339270789;0.289;0.045;8.2652869683906e-24;43;exp
1995;3.16353066560679e-26;1.33148934282922;0.878;0.439;4.17680953780064e-22;43;hzg
1996;3.29414807120191e-26;1.11987761254124;0.967;0.807;4.34926369840788e-22;43;Pde6
1997;3.78590420200764e-23;1.28410796794501;0.278;0.05;4.99852931791069e-19;43;Pdfr
1998;2.16553809842466e-22;1.0944368832884;0.856;0.395;2.85915995135008e-18;43;CG11768
1999;1.76607842537943e-21;1.04208220219582;0.944;0.538;2.33175334502847e-17;43;side-III
2000;2.72870224063302e-20;1.070682611811;0.878;0.462;3.60270556830778e-16;43;CG33178
2001;2.96429849382536e-19;1.06677463400928;0.511;0.164;3.91376330139762e-15;43;CG10035
2002;3.75131064097317e-19;1.08701978453463;0.811;0.409;4.95285543927687e-15;43;Mical
2003;7.24165863723897e-19;1.10194620176068;0.722;0.328;9.56116189874662e-15;43;DIP1
2004;1.51326892200465e-18;1.00733375543142;0.856;0.473;1.99796895772273e-14;43;CG1648
2005;1.63777563636051e-18;1.04986802279904;0.667;0.269;2.16235517268678e-14;43;lncRNA:flam
2006;1.75075907496002e-18;1.06261995761007;0.978;0.699;2.31152720666971e-14;43;CG17716
2007;4.80069143380628e-18;1.10160175555971;0.833;0.44;6.33835290005443e-14;43;mspo
2008;8.60704417373466e-18;1.14129351520115;0.356;0.095;1.13638804225819e-13;43;CG31248
2009;2.97421912289484e-17;1.44611999043825;0.633;0.267;3.92686150795806e-13;43;mAChR-B
2010;3.43881844729987e-17;1.04304149030854;0.689;0.313;4.54027199597002e-13;43;ssx
2011;4.82918504260158e-17;1.00148353321266;0.889;0.592;6.37597301174687e-13;43;Dg
2012;5.41619341313806e-17;1.02573798302755;0.844;0.49;7.15100016336618e-13;43;Dif
2013;3.87485937977848e-14;1.01712621513177;0.656;0.317;5.11597683912152e-10;43;CG1358
2014;1.14567301560095e-10;1.03410367847075;0.356;0.133;1.51263208249793e-06;43;SPR
2015;0;1.75868953482206;0.463;0.005;0;44;ppk7
2016;9.56501102728254e-288;1.58372906946592;0.39;0.007;1.26286840593211e-283;44;htl
2017;6.42200214405056e-281;3.95816400825675;0.988;0.059;8.47896943078996e-277;44;Or47b
2018;1.15741110958731e-243;1.22754909974001;0.305;0.005;1.52812988798813e-239;44;nompA
2019;6.74318807519563e-121;1.31182600797527;0.39;0.019;8.90303121568079e-117;44;CG9498
2020;1.35549880093565e-107;1.99272467934767;0.646;0.059;1.78966506687534e-103;44;IRSp53
2021;9.21980484811728e-97;1.8979596956506;0.817;0.104;1.21729083409692e-92;44;Ugt49C1
2022;2.28585060042919e-82;1.79427059412138;0.573;0.059;3.01800854774666e-78;44;BomT3
2023;2.71187980315503e-75;1.60580735615135;0.476;0.045;3.58049490410559e-71;44;Lgr1
2024;2.98664498444171e-60;1.60163056077106;0.72;0.119;3.94326737295839e-56;44;lncRNA:CR43314
2025;3.78822076549843e-59;1.72617992626306;0.793;0.151;5.00158787668757e-55;44;CG8195
2026;1.49606890945015e-55;2.0687302149246;0.78;0.172;1.97525978114703e-51;44;CG3857
2027;3.75491452821118e-45;1.72150365380854;0.793;0.201;4.95761365159722e-41;44;cv-2
2028;2.16073463393518e-40;1.33472759098061;0.354;0.045;2.85281793718461e-36;44;exp
2029;2.22733685904806e-40;1.5443335451239;0.902;0.286;2.94075285500115e-36;44;Tg
2030;5.16027550429751e-40;2.11145167928661;0.963;0.451;6.81311174832401e-36;44;lovit
2031;2.280761758229e-39;1.70831533283955;0.976;0.416;3.01128974938974e-35;44;Ggamma30A
2032;2.7948031272741e-39;1.81482388533046;0.951;0.395;3.68997856894e-35;44;CG11768
2033;1.07817616686234e-38;1.43008235936969;0.744;0.18;1.42351599310835e-34;44;hoe1
2034;1.40592885612349e-38;1.36739498100509;0.683;0.156;1.85624786873984e-34;44;NijC
2035;2.40716014095283e-37;1.2004605279309;0.488;0.085;3.17817353410003e-33;44;CG8312
2036;2.5746910406289e-37;1.7396082337344;1;0.699;3.39936458094234e-33;44;CG17716
2037;7.18770509511343e-35;1.20454242579362;0.561;0.115;9.48992703707826e-31;44;Toll-7
2038;2.33804283209181e-34;1.52620155292675;0.988;0.749;3.08691795121082e-30;44;rut
2039;2.50539722616464e-34;1.43273308402758;0.866;0.292;3.30787595770517e-30;44;Con
2040;5.5821340837733e-34;1.58910449812124;0.768;0.223;7.37009163080588e-30;44;CG42700
2041;6.22578184739488e-33;1.59807263580252;0.634;0.157;8.21989977311546e-29;44;CG4928
2042;2.38041578389806e-32;1.46408253490494;1;0.578;3.1428629594806e-28;44;Sp1
2043;1.20041669920323e-30;1.28036979567417;0.634;0.164;1.58491016795802e-26;44;Past1
2044;1.1286347426058e-29;1.20800262725095;1;0.829;1.49013645066244e-25;44;Frq1
2045;3.65664500719073e-29;1.73797832862705;0.671;0.205;4.82786840299392e-25;44;sr
2046;1.25886087938792e-28;1.24446674426083;1;0.807;1.66207401905587e-24;44;Pde6
2047;2.16864111328481e-28;1.03393550633537;0.378;0.067;2.86325686186994e-24;44;h
2048;7.52366376613992e-28;1.10746327791398;1;0.873;9.93349327043454e-24;44;HnRNP-K
2049;1.9028144024719e-27;1.37798987196658;0.951;0.494;2.51228585558365e-23;44;retm
2050;7.13607330481863e-27;1.2104004592695;0.476;0.106;9.42175758435203e-23;44;Lsd-2
2051;2.73830279565574e-26;1.24430517076976;0.378;0.072;3.61538118110428e-22;44;CG33970
2052;6.45907181356701e-26;1.24277211112738;0.756;0.267;8.52791251545252e-22;44;Sur-8
2053;8.91887492650006e-24;1.02758475104275;0.537;0.138;1.1775590565458e-19;44;toe
2054;9.69154869321227e-24;1.02610379052342;0.341;0.066;1.27957517396482e-19;44;cv-c
2055;3.36970101016574e-23;1.24997102437223;0.598;0.176;4.44901624372183e-19;44;dpr20
2056;1.89243797259662e-21;1.18139519091894;0.561;0.164;2.49858585521932e-17;44;CG10035
2057;7.87778178551246e-21;1.0450676011592;0.378;0.083;1.04010352914121e-16;44;ETHR
2058;7.83839262932325e-20;1.04771312849265;0.829;0.363;1.03490297884955e-15;44;Baldspot
2059;2.41450728275424e-18;1.02948070949327;0.841;0.388;3.18787396542042e-14;44;Octbeta1R
2060;4.21343004571686e-18;1.07906646706443;0.829;0.389;5.56299168935997e-14;44;Su(H)
2061;1.44648294647562e-17;1.06217476614505;0.927;0.592;1.90979143423176e-13;44;Dg
2062;5.28039744843111e-17;1.05389748768989;0.646;0.251;6.97170875116359e-13;44;CG12769
2063;1.14645752502111e-16;1.02955755820263;0.915;0.585;1.51366787028537e-12;44;CG34417
2064;6.82600307422851e-16;1.09878819312423;0.585;0.219;9.01237185890391e-12;44;CG2556
2065;1.39734083642435e-15;1.04332533561544;0.793;0.406;1.84490910633107e-11;44;Atet
2066;2.0639358446837e-12;1.15416699909993;0.402;0.135;2.72501449573589e-08;44;CARPB
2067;0;4.36554459630837;0.769;0.007;0;45;TpnC41C
2068;0;3.71937638059649;0.718;0.004;0;45;lncRNA:CR44105
2069;0;1.85032533233154;0.333;0.003;0;45;CG2016
2070;6.4097965451853e-214;6.42064776762602;1;0.082;8.46285437860815e-210;45;Ir41a
2071;1.14058177960453e-133;1.00614866782473;0.115;0.001;1.50591012361186e-129;45;CG13996
2072;4.44286063502353e-124;3.53648644822025;0.897;0.108;5.86590889642157e-120;45;Ir76b
2073;4.88263174922494e-74;2.88925561508667;0.769;0.134;6.44653869850169e-70;45;CG14669
2074;2.56803807166447e-73;2.81082396760465;0.949;0.208;3.3905806660186e-69;45;Sytbeta
2075;9.7164263062197e-71;2.97653024579554;0.808;0.159;1.28285976521019e-66;45;d4
2076;6.6715730233513e-57;2.77566944063782;0.833;0.213;8.80847786273072e-53;45;a5
2077;7.39214809893811e-50;2.94617083091876;0.949;0.465;9.75985313502799e-46;45;Atf6
2078;2.44197119888814e-43;2.14389682206172;0.615;0.132;3.22413457389201e-39;45;CG3107
2079;1.8215535438787e-39;1.56884314187099;0.359;0.046;2.40499714398305e-35;45;sens-2
2080;2.41655517406296e-39;2.10772381125258;1;0.653;3.19057779631532e-35;45;rdgA
2081;8.8387825415765e-38;1.84309282841644;0.282;0.031;1.16698445896435e-33;45;CG4607
2082;9.22169223715241e-36;2.5388767845166;0.923;0.671;1.21754002607123e-31;45;Nipped-A
2083;1.24715484192862e-35;2.14239251233929;0.705;0.202;1.64661853779836e-31;45;CG11319
2084;1.84931968984084e-35;1.81172460894745;1;0.594;2.44165678649686e-31;45;bi
2085;7.76951832314613e-34;1.49338592061591;1;0.946;1.02580950420498e-29;45;CaMKII
2086;1.89031389866034e-33;1.98245046615596;0.705;0.22;2.49578144040125e-29;45;lncRNA:CR43836
2087;1.67583799894725e-32;1.76746417445104;0.385;0.065;2.21260891001005e-28;45;CG5973
2088;4.91982786933099e-30;2.06815179170942;0.5;0.116;6.49564873587771e-26;45;robo3
2089;8.50145674675922e-28;1.68696456748317;0.551;0.137;1.12244733427462e-23;45;CG14431
2090;1.08123010847116e-27;1.78236997015864;0.91;0.483;1.42754811221447e-23;45;lncRNA:CR32773
2091;8.32839843005532e-27;1.32075543207664;0.987;0.866;1.0995984447202e-22;45;CaMKI
2092;1.84942306663978e-26;1.52437973050631;0.949;0.627;2.4417932748845e-22;45;CG42322
2093;1.44526740704125e-25;1.84186963398549;0.859;0.507;1.90818655751656e-21;45;rin
2094;3.84604283600841e-24;1.35708397983339;0.256;0.038;5.07793035638191e-20;45;lncRNA:CR43256
2095;1.5544899911496e-22;1.55017581211281;0.833;0.405;2.05239313531481e-18;45;Bx
2096;8.48432978199967e-21;1.64899492012964;0.808;0.434;1.12018606111742e-16;45;CG4297
2097;1.34852389068959e-20;1.66364819452723;0.692;0.334;1.78045609287746e-16;45;CG1640
2098;3.5612080341579e-18;1.81941954591091;0.59;0.255;4.70186296749867e-14;45;mld
